Facility Name,Instrument Name,Instrument Category,Workflow,Current Status,Creation Date,Creation Time,Institution Name,Latitude,Longitude,Description ,Tags
Micro Nano Research Facility,650 Â°C Vacuum Furnace-VBF-1200X-MTI Corporation,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.47863229,-98.95203453,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,PDMS spin coater - WS650 - Laurell,PDMS Lab ISO5/C100,Instrument reservation,Active,06-05-15,4:01 PM,RMIT University,39.46612753,-98.94157129,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Acid 1 processing-DLFC 4.2R-Lab Systems,Wet Etch Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.45362277,-98.93110805,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Acid 2 processing-DLFC4.2 L-Lab Systems,Wet Etch Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.44111801,-98.92064481,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Cyanide processing-DLFC 4.3 Left-Lab Systems,Wet Etch Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.42861324,-98.91018156,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Base 1 processing-DLFC-Lab Systems,Wet Etch Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.41610848,-98.89971832,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Base 2 KOH processing-DLFC 4.4-Lab Systems,Wet Etch Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.40360372,-98.88925508,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,HF processing-DLFC 4.5-Lab Systems,Wet Etch Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.39109896,-98.87879184,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Spin/Spray coating system - EVG101 - EVG,Photolithography Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.37859419,-98.8683286,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Plate reader-SpectraMax Paradigm-Molecular device ,PC2 Lab,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.36608943,-98.85786536,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Refrigerated centrifuge-5810R-Eppendor,PC2 Lab,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.35358467,-98.84740212,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Man down unit,Common Resources,Instrument reservation,Active,27-05-16,4:26 PM,RMIT University,39.34107991,-98.83693888,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Flow cytometer-Accuri - BD Biosciences,PC2 Lab,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.32857515,-98.82647563,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,HPL.1 - Hotplate (AZ Processing ONLY),Photolithography Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.31607038,-98.81601239,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,HPL.3 - Hotplate (AZ Processing ONLY),Photolithography Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.30356562,-98.80554915,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Vector Network Analyzer - R&S-Cancelled.,Metrology Lab ISO7/C10000,Instrument reservation,Inactive,09-09-15,10:37 AM,RMIT University,39.29106086,-98.79508591,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,FB1- Titanium in diffusion of LiNbO3-Production,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.2785561,-98.78462267,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,FB1 - Titanium in diffusion of LiNbO3 -Development,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.26605133,-98.77415943,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Thin-Film Analyzer-F40-Filmetrics,Photolithography Lab ISO5/C100,Instrument reservation,Active,03-09-15,5:27 PM,RMIT University,39.25354657,-98.76369619,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Flip-chip Bonding - Finetech,Support Equipment Lab,Instrument reservation,Inactive,13-10-15,10:39 AM,RMIT University,39.24104181,-98.75323295,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Micro/Nano-contact Imprint Tool - Âµ-CP - GeSiM,Support Equipment Lab,Instrument reservation,Inactive,13-10-15,10:51 AM,RMIT University,39.22853705,-98.7427697,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,FB2.2 - Solid Source Boron Doping furnace- CTR 125,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.21603229,-98.73230646,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Inverted Fluorescent Cell Imager- Zoe -BioRad,PC2 Lab,Instrument reservation,Active,24-08-15,5:36 PM,RMIT University,39.20352752,-98.72184322,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,DC Power Source - PS2520G - Tektronix,Sensors Lab,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.19102276,-98.71137998,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Function Generator - Series 8200 - Tabor,Sensors Lab,Instrument reservation,Active,25-08-15,3:23 PM,RMIT University,39.178518,-98.70091674,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Micro/Nano-contact Imprint Tool - Âµ-CP3.0 - GeSiM,PDMS Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.16601324,-98.6904535,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,HPL.2 - Hotplate (AZ Processing ONLY),Photolithography Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.15350847,-98.67999026,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Laurell spinner 650M - SU8 only,Photolithography Lab ISO5/C100,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.14100371,-98.66952702,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,DEV.3 - Fume cupboard - Cleaning,Photolithography Lab ISO5/C100,Instrument reservation,Inactive,05-03-14,7:06 AM,RMIT University,39.12849895,-98.65906377,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Micro centrifuge- Labogene 1524M-ScanSpeed,Sensors Lab,Instrument reservation,Active,29-09-15,4:33 PM,RMIT University,39.11599419,-98.64860053,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Micro Volume Spectrophotometer- NanoQ- OPTIZEN ,PC2 Lab,Instrument reservation,Active,18-08-15,1:12 PM,RMIT University,39.10348943,-98.63813729,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,FB2.1 - Sintering in Forming Gas furnace- CTR 125 ,PVD - Physical Vapour Deposition Lab ISO7/C10000,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.09098466,-98.62767405,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Fumehood FC-4.10,Sensors Lab,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.0784799,-98.61721081,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Fumehood FC-4.12 Nitrogen based platform ,Sensors Lab,Instrument reservation,Active,05-03-14,7:06 AM,RMIT University,39.06597514,-98.60674757,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Centrifuge - 5702 -Eppendorf,Sensors Lab,Instrument reservation,Active,25-08-15,3:04 PM,RMIT University,39.05347038,-98.59628433,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Spin Coater - WS-650SX - Laurell Technologies,Sensors Lab,Instrument reservation,Active,25-08-15,3:09 PM,RMIT University,39.04096561,-98.58582109,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Sonicator - Q500 - QSONICA,Sensors Lab,Instrument reservation,Active,25-08-15,3:12 PM,RMIT University,39.02846085,-98.57535784,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Muffle Furnace - Thermolyne Thermoscientific,Sensors Lab,Instrument reservation,Active,25-08-15,3:14 PM,RMIT University,39.01595609,-98.5648946,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,SourceMeter - 2602 - Keithley,Sensors Lab,Instrument reservation,Active,25-08-15,3:15 PM,RMIT University,39.00345133,-98.55443136,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Multimeter - 2001 - Keithley,Sensors Lab,Instrument reservation,Active,25-08-15,3:19 PM,RMIT University,38.99094657,-98.54396812,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Gas Sensing Platform,Sensors Lab,Instrument reservation,Active,25-08-15,3:21 PM,RMIT University,38.9784418,-98.53350488,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Electrochemical Analyzer/Workstation (600C Series),Sensors Lab,Instrument reservation,Active,25-08-15,3:26 PM,RMIT University,38.96593704,-98.52304164,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Drill Press - Dremel,Support Equipment Lab,Instrument reservation,Active,13-10-15,11:00 AM,RMIT University,38.95343228,-98.5125784,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Ultrasonicator Bath - XUB18 - Grant,Photolithography Lab ISO5/C100,Instrument reservation,Inactive,13-10-15,3:25 PM,RMIT University,38.94092752,-98.50211516,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
Micro Nano Research Facility,Aqua Regia Processing FC 4.2 Right side,Wet Etch Lab ISO5/C100,Instrument reservation,Active,29-10-15,4:32 PM,RMIT University,38.92842275,-98.49165191,"Tabletop plasma instrument with four times the capacity of the basic plasma cleaner, used for nanoscale surface cleaning and surface activation. The plasma instrument is integrated with PlasmaFlo gas mixer that allows quantitative control of up to two process gases and monitoring of chamber pressure.
Plasma Cleaner
Larger, tabletop unit 
Adjustable RF power (Low, Medium, and High power settings)
6"" diameter x 6.5"" length Pyrex chamber
Hinged door with viewing window
Active fan cooling
Integral switch for a vacuum pump
1/8"" NPT metering valve to qualitatively control gas flow and chamber pressure 
1/8"" NPT 3-way valve to quickly switch from introducing gas, venting and isolating the chamber
Plasma Flowmeters
Dual process gas flowmeters 
49 mL/min maximum flowrate for atmospheric air (0 psig) * 
± 2% full scale accuracy 
Thermocouple vacuum gauge and digital meter (1 to 1999 mTorr pressure range)",
Micro Nano Research Facility,Chromium etching FC 4.2 Right side,Wet Etch Lab ISO5/C100,Instrument reservation,Active,07-09-16,3:01 PM,RMIT University,38.91591799,-98.48118867,"This ia a place holder for the description o fthe equipment or the Service. Generaly, description will provide basic information regarding the capabilities and constrains, and some applications of the equipment. ",
Micro Nano Research Facility,Digital Shaking Waterbath - SWB20D - Ratek,Sensors Lab,Instrument reservation,Active,13-10-15,12:22 PM,RMIT University,38.90341323,-98.47072543,"Stochastic super-resolution inverted microscope utilise special photoswitchable dyes that allow the capture of images with a higher resolution up to approximately 20 nm in xy than conventional light microscopy. This technique enable molecular precise nanoscale localisation details in biological samples. The system can be also used for epifluorescence and confocal microscopy. The N-STORM is being used for a variety of different fields of study including cell biology, microbiology, and neurobiology. However, because of the need for successive image capture, STORM is most suited to the study of fixed specimens.",
